204232_at,5.911423343,10.99223842,10.76811313,10.48521586,10.75340801,9.839848491,9.985625432,10.58884671,10.50904063,10.77833856,10.71990299,5.133334207,4.797450098,4.587503328,6.480870179,6.545210122,6.522653615,5.480474826,8.944253358,11.66223853,7.813477171,11.82029404,7.22328103,9.514393927,9.188076503,11.04648669,11.9950813,10.36685581,6.979283783,8.894044269,8.063773767,8.062015434,8.01511237,7.479039345,8.478774509,9.941274791,12.09164349,12.03788931,11.17471281,8.25324579,7.901895517,9.060940387,9.557999879,5.249377798,11.06971002,10.06749262,10.30109751,10.67049057,9.921645151,10.74523961,10.14540471,11.56183449,10.83120823,10.95145955,6.037249391,5.564533966,6.129006872,5.949646757,6.757240469,5.535152921,6.531501682,5.172773962,5.605374026,7.164817431
200661_at,8.518624597,9.214616799,9.239072038,8.816102896,9.399824193,9.121059453,9.544641155,9.316764806,9.243726072,9.53747235,9.491656538,8.642824419,8.750404369,8.048860242,8.36891535,8.021150599,7.304257394,8.462495391,9.930882728,9.142854457,11.00108629,9.98977912,9.853485266,7.672116944,9.851866155,9.707733212,10.90927268,10.15316892,10.63015979,9.408533385,10.33151995,10.30309704,9.62686653,8.705275388,9.136833123,9.668678479,11.31019228,11.12481922,11.37529478,9.988822845,9.574540076,9.418083391,9.360464461,10.13749675,9.838381326,9.245762189,9.730673502,9.419579584,9.687343443,9.675079159,9.375844715,9.632564852,9.917740558,9.19597474,8.366000206,8.277311203,8.531458369,7.435093091,8.712515715,8.352843734,8.77166899,8.303671284,8.922490415,8.288750084
205285_s_at,6.111965453,7.338202924,8.754069969,9.622643654,8.597607492,7.367255309,8.40270168,8.180813972,8.412991756,8.656330317,9.088811264,4.788849285,5.428538216,5.639434768,5.591718091,6.367749296,6.507908523,5.451115516,6.250371785,8.880759869,7.442847807,7.212272061,6.339688688,5.915087052,6.392937751,6.763123434,7.548178279,6.050933247,7.284940369,5.619766061,5.579807922,7.654843363,6.386564084,6.388155816,7.187754195,6.334952832,8.103145647,7.501701144,6.731246357,6.000022317,5.313751823,6.621538648,7.137964514,6.330875965,10.1616383,10.02789798,10.30272262,9.943810697,9.793848768,8.806197641,8.65826778,7.945255571,7.721364964,10.24097195,5.7513114,5.640935692,5.443665703,5.314624612,5.476426601,5.035603937,5.087320905,5.853983633,5.681409093,5.51180855
213733_at,8.063605852,9.597663249,10.10281089,9.77537675,9.993232966,9.672958243,9.897329153,9.996773253,10.34401759,10.04978572,9.950123984,7.9605616,7.390919328,7.784064659,8.039063412,7.541674807,7.308640531,7.712088427,8.852018315,10.58736503,9.599221257,9.926538146,8.319854107,9.506970409,9.405359051,9.947617186,9.910666759,9.486023007,9.642772644,8.755423505,9.409682767,9.052406846,8.261862529,7.651192366,9.879091117,9.689670381,10.69848421,10.75151457,10.2696333,8.900888135,9.277764554,8.084500497,9.422613026,9.062663379,12.06787144,11.8454555,11.63449891,11.30573049,12.41706909,11.99817038,11.46260059,11.25860495,11.77659735,12.12810559,8.113172091,7.991919192,7.848551279,7.497553232,8.282849786,7.693213355,7.961800886,7.978067995,8.509331993,8.503780966
206380_s_at,3.002992784,8.240348823,8.452769702,7.812726523,8.420616689,7.729139407,8.306827184,8.130791931,8.394989024,8.661778787,8.469661003,3.099324303,3.357552474,4.863689507,3.058072644,2.912994169,3.010553846,3.006719031,7.806240777,9.922189541,9.519438963,9.428064273,6.772102985,9.358986967,6.611404771,9.15547892,9.856779534,8.665441459,6.169219225,4.563957607,5.18609797,5.280767848,7.49079039,6.846290041,7.075445157,6.055888431,10.10034192,9.572543771,9.885606582,8.709588178,6.63670325,7.228866938,7.713118941,3.811469694,9.547062197,9.27690292,9.183974821,9.461083107,9.36445061,9.595674115,9.400215006,9.546030829,9.745028677,9.369783463,5.082364953,5.127902583,4.839915989,3.972044098,5.591175538,3.840736939,5.568860824,4.864191417,5.158186559,5.935003458
216250_s_at,6.437715278,8.781719669,8.172505086,8.673366292,8.748916506,8.045198285,8.28761694,8.569709763,8.343042474,8.755451833,8.839125728,4.813214942,3.871202566,5.197839935,6.450536008,4.405226691,5.367137347,5.807405503,5.580925425,9.96216695,6.730457289,8.824264013,7.875063126,7.542349398,7.607057552,8.213534079,8.042521866,8.627764394,9.172235255,4.077313807,6.318757667,8.870152867,9.265227982,8.256895607,9.869011607,7.200227789,8.584408453,9.262248149,9.390998198,8.662461903,7.649376422,6.890893859,8.74700878,9.48106245,8.732914396,8.674623514,8.992073668,8.278245218,8.133584987,8.703154552,8.56086196,8.577758855,8.47593001,8.453199877,4.828904811,6.025681394,5.440714002,5.48619574,5.702529618,5.586953419,6.053223021,5.447483578,7.534691,5.058900752
200622_x_at,7.781710961,7.533132746,8.098205314,7.882402495,7.339094964,8.266578281,7.912006284,8.209020774,7.805015453,8.225287137,7.859045925,7.543328145,6.931144669,7.218545296,7.15165006,7.551645785,7.534893965,8.028774293,6.501153588,7.150543045,6.958299946,8.371125379,7.477170987,8.238595188,7.921158147,8.590635411,8.126887704,7.654947883,8.512309415,8.609910036,6.330493925,6.632725233,6.342622928,5.622014731,7.73918535,8.228663608,7.926520673,7.236619303,7.935185235,6.346298849,7.465636611,8.087953174,8.398876553,6.799698256,7.934957855,7.932314494,7.647216296,8.155696031,8.23514378,7.891392514,8.28394795,8.412057141,8.354513782,8.563495588,6.663405114,6.346222651,7.208464406,6.188035552,6.637474599,6.49358931,6.728053531,7.011914411,6.359678054,6.392105304
200078_s_at,9.205755907,9.591482956,9.651238156,9.373605146,9.55242704,9.413234523,10.00994847,9.280121965,9.612255337,9.937354421,9.695880537,9.353640458,8.94247694,8.944809892,8.718585383,8.600775546,8.75696707,9.118942466,8.340943485,10.10232966,10.2071049,10.02230642,9.524907638,10.17812476,9.821786738,10.55084701,10.27095039,10.12366879,9.983755046,8.853921805,9.497014508,9.163301644,9.776779393,8.62569484,9.370764719,10.32488353,10.28521068,10.15398871,10.37419097,9.499478534,9.661287761,9.766979177,9.941062157,9.132597309,10.80665746,11.04076297,10.54540884,10.74305482,11.18881025,10.83386258,10.73790252,10.25197255,10.73591828,10.91835104,8.069028745,8.116468524,8.779027093,8.165566732,8.267429709,8.587964033,8.504899478,8.381557361,8.544032322,8.125184406
203028_s_at,10.87237747,11.84629747,11.7008621,11.99342073,11.75543683,11.20722946,11.47970215,11.50405188,11.58999126,11.69101348,11.66411955,10.28446749,10.03711032,10.1330971,10.50307578,9.887585521,10.69313657,10.7351835,9.855403359,12.45811639,11.39839296,11.78010953,11.37990271,11.90698027,11.24248916,11.94922229,12.20150349,12.20794128,11.94404789,10.53999497,11.2339392,10.87882325,10.77649408,10.94564787,11.42152478,11.98829528,12.71560909,12.52809854,11.2540652,11.16479539,10.98156925,10.99332073,12.15274671,11.87815883,11.0487989,11.38928132,10.93141039,10.52997457,11.08590948,11.18874826,9.302846472,9.50623654,10.09645229,10.86444504,9.719038426,9.586026948,10.35687065,9.842425759,9.83299812,9.546943594,10.0113226,10.00663466,9.054736514,9.970561416
201887_at,4.076431728,6.822158202,6.769728967,6.593456713,7.396035538,6.319455786,6.579244176,6.166964058,6.64367891,7.102768329,7.362011047,3.6758839,3.646799378,3.890236961,4.296919353,3.667516953,3.646938914,3.563618588,7.307885656,9.686299932,8.000999638,8.658164818,4.792327726,7.826660132,3.68747422,8.767059437,8.933732563,8.778672516,3.466965794,5.465048824,5.588576097,6.062411089,6.702032236,5.550433455,7.575404449,5.307223681,7.589527551,8.519700473,7.073298571,6.055735696,6.763812573,5.014339303,6.348516557,4.162284811,8.835956487,9.778746785,9.398425754,9.029168445,9.081393052,8.668574261,9.21162307,9.826247652,9.409451417,9.428566195,3.749534259,3.655608417,4.022380745,3.453568261,3.585654002,3.562519484,4.188328244,3.581523991,3.700077893,4.482203148
218668_s_at,7.365742155,8.026877803,8.644861789,8.161084511,7.786587689,6.916140138,7.5396114,7.216242547,7.240884557,7.421113281,7.742311543,6.332277937,6.316900819,6.702770505,6.940090242,6.227857857,6.779698727,6.896929181,7.646638211,7.707068486,8.371519722,9.109796069,7.338358124,8.869914371,7.863798159,8.445735356,9.270606033,6.562029995,8.222669434,8.995060941,7.379202093,9.341112202,8.074251919,7.53273611,8.884146067,7.278269605,8.18297041,8.005502749,7.845861461,7.87833734,8.269717605,7.277908502,6.852891253,7.222642477,7.972572352,8.521240179,7.938267217,7.618395019,7.442015473,7.584611316,8.777466913,9.12137926,8.37369576,7.251307341,7.104206618,7.440175614,7.086005108,7.661392528,7.102675054,7.357564825,7.182889208,6.973803971,6.638505073,6.87570247
219033_at,4.79741641,8.102859139,8.582815275,8.835711132,7.839472876,7.523915063,7.334301776,8.150055146,7.786751468,7.460967559,7.711750064,5.552511234,3.927064157,4.909479196,5.370250849,6.684380746,5.758041612,5.081961433,5.699116554,8.685112341,6.937254313,9.394689244,6.541613254,8.015369351,3.100746206,7.067994505,7.725739819,8.672830025,7.777603429,6.90758277,8.048578289,7.880937717,6.53518353,7.018921813,9.563448259,9.044964513,9.138389029,8.143145267,9.674749876,7.808890384,6.981441642,8.095633918,6.934586238,5.91311575,9.946713915,10.31113026,9.446571606,9.444425879,9.686834409,9.428743697,10.01157419,9.763004284,9.335575658,9.542779071,3.420015873,5.183896021,2.877374702,5.573671887,5.161654624,4.807114455,6.079418063,4.162015027,3.913562105,5.705426898
209949_at,2.596950764,10.85512256,10.04956255,10.2523181,10.25589861,9.229233001,10.07848965,10.03296506,10.22888898,10.1885684,10.26592028,2.299529274,2.347016116,2.305567348,3.787715164,2.60648737,2.986240362,2.597020004,8.063667792,11.73883676,5.664451655,11.00081335,4.434374268,8.301748795,7.231656654,8.576765496,10.99583119,8.964564337,7.712187794,6.613109052,4.885181286,5.106659993,4.699515558,4.444901442,8.771123542,8.116098929,10.79942755,11.44045079,9.298133177,8.296762648,4.875702944,4.731601042,8.924082791,3.046057938,12.59102933,12.4879362,12.33564829,12.01326345,13.20059272,12.49693242,12.68077245,12.90010111,12.5292659,12.63805518,3.056794376,2.661188932,2.259009684,3.723820689,5.949959807,3.188161954,3.754287459,2.622990791,3.821833669,6.50499265
218618_s_at,6.417265748,6.512604885,7.467096998,7.562499937,7.645447439,6.725215936,7.937541961,7.825023278,7.76401489,7.115029925,7.458216927,7.303370114,7.121281291,6.566148393,6.751838215,6.53891441,3.992871194,6.471771818,6.90686804,8.008087749,8.540297945,8.55305669,9.017282108,6.236832809,7.437380343,8.320668656,7.688866277,6.674827069,7.987420762,6.916995339,9.272765773,8.629564658,8.4381709,7.629628629,6.955690094,8.712610791,8.853593987,8.493987596,9.263746453,7.714910833,7.018134834,10.2778889,7.97099985,9.010539456,8.900177055,8.944724314,8.460514668,8.190886939,8.404727497,8.817006003,8.841326834,9.063429912,8.839272605,9.049098349,5.179271714,6.796412424,5.54706398,5.838730345,5.739520965,6.071380591,6.581149896,6.288298746,5.781874263,6.955976121
212441_at,6.40387397,8.269389007,8.065017146,8.032939496,8.248749185,8.443579612,8.007953758,7.761237946,7.991293904,8.004597277,8.230150282,5.828023421,5.115008434,6.04829509,6.778172651,6.468595426,5.41467922,5.548029639,7.987855149,8.2544928,7.622538147,8.170489567,6.965856621,7.013286676,6.175860587,7.542383407,8.985774265,7.518281294,7.081640422,7.996257928,7.933681267,7.520901273,7.431078708,7.716918368,8.163020014,7.500143596,7.818009482,8.676737294,8.266539348,6.982355517,8.251914266,7.753417568,7.682243799,8.031352409,9.66493615,9.879981924,9.769912628,9.426440401,10.06218183,9.166586656,9.961197581,9.855362528,9.876776411,9.384319247,6.775634215,6.839041923,6.805033395,7.411271068,6.939272777,6.745375514,6.897932297,6.92803461,6.762743365,6.832756974
209083_at,9.114054669,10.7997767,10.15519426,10.35135678,10.46971374,10.43190041,10.79279769,10.83057974,10.97642482,10.72710836,10.34351589,7.574620133,8.266959323,7.771773164,8.846302328,7.680091495,8.430999739,8.353885862,9.127117066,10.70416555,9.748699841,10.14851578,9.792966929,10.98759306,11.29941518,10.11115028,9.778293829,11.10003955,10.71058895,8.233779891,8.544961037,9.710545164,9.104276692,9.025818818,10.42848887,10.34431621,11.08157439,10.84517525,10.86131109,10.13571842,10.02325038,8.575366891,9.95443471,10.97077334,11.93619764,11.49915621,11.43274384,11.43166825,11.99969809,11.86484213,10.75749611,10.74129911,11.48226043,11.93310572,8.667167047,8.348870775,9.047205634,8.698172438,9.006288365,8.096278202,8.341590624,8.549067594,9.296634989,8.828788574
203167_at,5.570075848,6.444808061,6.711003849,6.287378073,6.984743629,5.917267094,6.785138601,6.641429656,6.389306355,6.521519148,6.507516825,4.48895287,5.199578481,3.396106395,3.24394824,4.549452508,3.309789076,5.066357721,5.426987384,7.559454907,7.742366042,7.607785351,6.086131423,6.962611116,5.787237743,7.192046466,8.4206543,7.117025596,6.176434498,6.867379235,6.403948413,4.701494508,5.739459546,5.955725815,6.395242825,3.594111415,8.328794332,7.732179429,7.002281568,5.465937919,5.030523859,5.906413672,7.262872978,4.290703375,8.370641269,7.490716104,7.20118023,7.24466408,8.129577343,7.593658901,7.953507517,8.301863127,8.487199363,8.355213358,3.951347131,3.435760366,4.858908413,4.23423554,4.212329058,4.65426582,4.429055342,3.794271768,3.486830482,4.893316315
205382_s_at,6.772829008,9.254474806,9.44250514,8.841085083,9.480359527,9.323001823,8.55613847,9.004744865,8.390301835,9.15481654,8.863794166,7.480286015,7.499898756,7.516076697,6.34698966,6.943417723,6.893485754,7.050192781,8.064048241,11.25542952,12.89846157,11.08641969,10.38990902,8.935531856,7.447246552,12.11061205,11.98198298,10.8802419,6.591780962,7.95167409,12.16417666,10.90494122,12.26970728,10.20871456,4.174919276,10.33127691,13.44687215,12.70082643,11.69628223,8.888097593,7.999791944,10.75167051,11.93435699,4.975659147,10.76505939,9.404602955,9.576574778,10.61674963,12.07111006,11.12289099,9.667314881,11.02193191,11.49356003,9.187062381,5.699418573,4.994173266,4.855972396,4.078707721,3.467865385,4.380863129,5.598288761,4.735118156,5.890313464,5.957453185
206571_s_at,6.473730659,7.323594589,7.495274241,7.335721857,7.694621643,7.561404391,7.816586284,7.827890847,7.631194439,7.725396447,7.658525256,5.502160511,5.767896222,6.332521631,6.491849475,6.790896454,6.396080381,6.006116449,7.05193664,7.021795354,7.101454704,8.09010237,6.37912655,7.871599643,6.825111666,7.78546693,7.775256515,6.426983413,7.025196752,7.627513762,6.581327321,6.476731875,7.090340642,6.74445376,8.076557928,6.886664699,7.939520318,7.814672382,7.469976715,5.807754901,7.070899262,8.916831771,6.057786808,7.095952267,8.701437307,8.553652805,8.311612309,8.558433075,7.996462585,8.053791809,8.797844309,8.441196725,8.770633651,8.087981952,5.821135639,5.296420898,5.817070968,5.660942087,5.798234802,5.761788155,5.704164062,5.790292722,5.792223135,5.909654458
200821_at,8.559972532,8.855575431,8.77325996,8.364386637,8.787210707,8.445105288,8.334871978,8.615264149,8.242706285,8.430057296,8.515228898,7.868959887,8.272603088,8.767104219,8.278766,8.521631937,8.185078225,8.799680964,8.955492572,8.65026073,8.626860631,9.236157211,9.786239869,7.535577915,9.093751959,9.27523826,9.123288162,8.648704487,8.698384961,8.56657073,9.16902079,9.892971959,9.601295844,9.286209734,9.062111921,9.241266457,9.329018432,9.262108169,8.972229281,8.850445366,8.892492313,8.872970102,9.298204164,9.603826642,8.97109463,9.057514112,9.048680503,9.062603527,9.527611946,9.404255705,9.795036316,10.02847857,8.977867039,9.033707296,8.994055069,8.805236254,9.23848289,9.287040872,9.047610638,9.280315113,8.979126483,8.884882427,9.168432698,9.241242585
217743_s_at,6.532549126,8.092821089,8.446412612,7.853762924,8.150319657,7.349515583,7.811099668,7.684371172,7.513664162,7.989211297,8.029701208,6.367383533,6.78503039,6.030548673,6.707051524,7.019113721,6.153162955,6.780870773,7.912677924,8.621409744,7.691487197,9.037671152,7.690421991,6.401385864,6.670251014,8.867715772,9.788087633,7.424179807,8.074742818,7.779654276,7.706226603,9.16655181,8.05865749,8.211976752,7.986852623,8.079648614,8.951119093,9.084586915,8.076656942,7.925488779,6.819763917,6.791123686,7.614723682,7.365982048,8.242984007,7.747788876,8.823924094,7.675196986,8.745290323,8.04738168,8.954196345,8.87871399,8.583844555,8.810562508,5.392748783,5.98367007,7.263212887,7.014282196,6.588694796,7.054658809,6.862085947,6.337871578,5.866108378,5.696279151
217534_at,5.363777471,5.46869239,6.6144053,5.445138073,5.41536462,5.458848313,5.809005073,5.432466198,5.498279172,5.440913197,5.412643892,4.666156494,4.018914,5.233859804,5.447271894,5.356995766,5.633997193,3.852831694,5.585233122,5.388726475,5.380669234,7.381177659,5.624227167,6.528556702,5.478315056,6.145516695,7.840885967,5.820497933,4.998403962,5.718337485,5.389185391,6.700176973,5.940605205,5.712454133,5.411149126,6.731263428,6.186676956,6.64707113,7.456360908,5.964704293,5.155567322,5.971948838,5.559880317,5.225563119,9.482878718,6.840221349,9.370147069,7.406046359,8.133719957,8.716883277,8.466580864,8.087774984,8.53110791,8.280019226,5.441462643,5.380908285,4.71229982,5.183659359,5.239757971,5.426715911,4.654462859,5.369712136,5.42939352,5.364789195
208730_x_at,8.209391762,8.224943114,8.698574439,8.460471087,8.701110221,8.875266009,8.621361359,9.00407258,9.198527428,8.665677049,9.038908774,7.691109019,8.307730916,5.568107017,8.422649823,7.615191983,6.37491849,7.999744294,8.922924586,8.293335508,7.996759175,8.603122807,8.351405237,9.350127183,7.951228946,8.463405829,10.04603396,9.194976391,8.59709097,8.858556627,8.848602583,10.08119732,9.219692091,8.530620772,7.729601378,8.963883996,8.911399763,8.847144085,8.243726256,9.494395278,7.904622465,5.640941366,6.211870139,8.559227094,8.776603765,8.833553172,8.650459901,8.915493564,8.181001675,8.322376161,8.445282288,8.031618236,8.433789618,7.98602713,8.738716111,7.386074283,8.62883295,8.238008859,8.553676695,7.49173183,7.318763203,7.555886191,8.48879392,7.812684735
210240_s_at,5.197303031,6.555864985,7.209838774,6.556141086,6.520198107,6.257885483,6.888551712,6.389227293,6.463590151,6.580573277,6.814593383,4.447449265,4.191003975,4.839405655,5.021863006,5.96157551,4.089161615,4.707192347,6.17590005,6.346259653,8.321741879,7.563112145,5.376232175,7.039525633,6.7844042,6.557899763,7.621454561,6.204382283,6.35843378,7.087699717,4.918794719,6.838149192,6.340538259,6.157540383,7.734470216,4.018229277,7.628638279,6.886576397,7.536445764,5.721197178,6.378605858,6.436634584,6.262457845,5.874127362,9.51467878,9.579630396,8.598037408,8.483754676,9.413397839,8.591137774,8.832115752,8.37273116,8.915915202,9.426961,5.412253897,4.186434966,4.95279932,4.866856904,5.428939892,4.709047826,3.927969784,5.41985113,5.936136689,3.9756461
204150_at,2.443735872,5.341602409,4.000204626,5.145509959,5.113560259,5.024287912,6.440379567,5.45757729,5.756763625,5.490300597,5.147199224,2.620528622,2.484454508,3.220387741,3.887383432,2.397577992,2.347143054,4.171957561,7.828267693,6.397533128,2.461309078,5.613986422,7.377160156,2.457727843,6.256923543,4.159580545,8.030496142,8.985053214,5.759494766,4.410089713,4.757796325,7.624889942,6.277171631,5.192519503,8.68552511,5.371846148,8.919387915,9.498069843,4.185919011,8.549823769,3.833709938,10.44771409,7.167899355,2.503454269,5.276852221,5.169438755,6.63525812,5.746847495,5.924095596,5.859407297,6.017165508,5.972795864,6.204755889,6.004552366,2.514517309,2.03943886,2.415538467,2.101629428,2.87807894,2.15973323,2.396672137,2.194055011,2.676854101,3.517345603
